,accuracy,val_accuracy,loss,val_loss
29,0.9183652997016907,0.9266568422317505,0.22322915494441986,0.20843961834907532
30,0.9251427054405212,0.9262499213218689,0.20240949094295502,0.20678077638149261
31,0.9220909476280212,0.7945170402526855,0.21051263809204102,0.6641519069671631
32,0.9307757616043091,0.9099740386009216,0.18881341814994812,0.2554979622364044
33,0.9219129681587219,0.7265143990516663,0.21544185280799866,1.2191836833953857
34,0.9300509691238403,0.9246223568916321,0.19134511053562164,0.2056407630443573
35,0.9082308411598206,0.9131783843040466,0.2562205195426941,0.24783408641815186
36,0.9309283494949341,0.9111438989639282,0.18868616223335266,0.2371431291103363
37,0.9289828538894653,0.9123646020889282,0.19382859766483307,0.2439761906862259
38,0.9352262616157532,0.8858145475387573,0.17590029537677765,0.33177298307418823
39,0.9168775081634521,0.9198921918869019,0.23010332882404327,0.2271503210067749
40,0.932161808013916,0.9127206206321716,0.1842973530292511,0.2445409893989563
41,0.9221545457839966,0.8681145310401917,0.21153469383716583,0.3762931227684021
42,0.9338529706001282,0.911855936050415,0.17972873151302338,0.24901598691940308
43,0.9322634935379028,0.9013274908065796,0.18443132936954498,0.2606690227985382
44,0.9365741610527039,0.6137531399726868,0.1732553243637085,1.4741830825805664
45,0.9350736737251282,0.9401353001594543,0.1759916990995407,0.16962847113609314
46,0.9407830238342285,0.9375922083854675,0.16228711605072021,0.1858849972486496
47,0.9336368441581726,0.9234016537666321,0.18018554151058197,0.20128001272678375
48,0.9368030428886414,0.9319465160369873,0.1695643961429596,0.1873100847005844
49,0.932924747467041,0.9196887016296387,0.18111225962638855,0.23192013800144196
50,0.9445850253105164,0.9287421703338623,0.15134748816490173,0.19610504806041718
51,0.939028263092041,0.9172981977462769,0.16961833834648132,0.21259541809558868
52,0.9349846839904785,0.8440058827400208,0.18194086849689484,0.4216901659965515
53,0.9353153109550476,0.9337266683578491,0.17652250826358795,0.17988522350788116
54,0.9226759076118469,0.9353033900260925,0.21269656717777252,0.17628274857997894
55,0.9374515414237976,0.9154163002967834,0.17051564157009125,0.23976819217205048
56,0.943758487701416,0.9316413402557373,0.15406951308250427,0.1951117217540741
57,0.9472298622131348,0.9063628315925598,0.14377892017364502,0.27899497747421265
58,0.9402998089790344,0.903972327709198,0.16294805705547333,0.296950101852417
59,0.9444960355758667,0.9213163256645203,0.14990609884262085,0.21776166558265686
60,0.945144534111023,0.9092620015144348,0.14945799112319946,0.2655598819255829
61,0.9407575726509094,0.9092110991477966,0.1596670299768448,0.2790176272392273
62,0.9294915199279785,0.9126697778701782,0.19530685245990753,0.2413831502199173
63,0.9423343539237976,0.9306240677833557,0.1572180986404419,0.1892714947462082
64,0.9497348666191101,0.9205025434494019,0.13509412109851837,0.23889634013175964
65,0.9484251737594604,0.9220792651176453,0.14053307473659515,0.22738927602767944
66,0.9597802758216858,0.9429327249526978,0.1101970225572586,0.16401608288288116
67,0.963455080986023,0.947357714176178,0.09978942573070526,0.1553855836391449
68,0.963455080986023,0.9253852963447571,0.09939567744731903,0.20675936341285706
69,0.9620182514190674,0.9379482269287109,0.10200632363557816,0.18256983160972595
70,0.9647648334503174,0.9254869818687439,0.09568153321743011,0.2593969404697418
71,0.9614078998565674,0.9281318187713623,0.10434678941965103,0.22020624577999115
72,0.962870180606842,0.9479172229766846,0.0997331291437149,0.15206483006477356
73,0.9664559960365295,0.945221483707428,0.09011199325323105,0.1691627949476242
74,0.963022768497467,0.9474085569381714,0.09969787299633026,0.14938092231750488
75,0.964853823184967,0.9420680403709412,0.09378471225500107,0.17906926572322845
76,0.9624378681182861,0.9443568587303162,0.10056465119123459,0.16372758150100708
77,0.9679564833641052,0.9466965198516846,0.08702170103788376,0.1687745749950409
78,0.9332680702209473,0.9341844320297241,0.19250303506851196,0.17757676541805267
79,0.9640145897865295,0.9304714798927307,0.09781787544488907,0.21251362562179565
80,0.9636839628219604,0.9330145716667175,0.09770762920379639,0.2049817144870758
81,0.9658837914466858,0.9358628988265991,0.09119357168674469,0.20282478630542755
82,0.9637475609779358,0.9297594428062439,0.09677740931510925,0.210455060005188
83,0.9681980609893799,0.944458544254303,0.08490302413702011,0.1742689609527588
84,0.966837465763092,0.9446620345115662,0.0884423777461052,0.1761433333158493
85,0.966850221157074,0.9406439065933228,0.08874636888504028,0.18632112443447113
86,0.967613160610199,0.9387620091438293,0.08806809782981873,0.18768543004989624
